"기준일ID","시간대구분","자치구코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20240502","11","11260","288553.9314","12907.8915","6287.5745","6860.2789","7391.2807","8815.2279","8273.7331","10164.0609","9509.2615","10449.4864","9989.9889","11183.392","9236.1741","6948.269","14441.2069","10745.7032","5283.9014","6848.7937","8112.7467","9412.7466","9557.4061","11379.2392","10561.4359","11799.1575","11905.1987","14570.0045","12476.5421","9160.8718","24282.3558"
"20240502","11","11290","391291.8024","14836.8512","8471.963","15726.0397","22061.5112","14416.7654","9595.2387","11665.611","11182.6492","12521.6333","11529.5287","11399.8332","9051.4945","6774.3112","15259.9711","13786.9575","7581.1107","17737.9563","31969.7829","14646.3759","11353.1146","13804.5399","13027.1038","15089.5028","14757.132","14019.0091","12228.1633","9338.2645","27459.3865"
"20240502","11","11305","240229.6644","9724.7546","5350.3513","4828.8565","6198.0716","7464.0412","6313.6563","7550.4481","7432.5116","8648.2101","8128.8808","9007.2603","7057.7027","5606.8401","13059.8692","8289.6887","4591.0332","6730.9582","9755.3142","7447.5408","6842.2187","8112.1285","8484.8884","10470.9037","10593.0296","11521.5253","10162.211","7704.8154","23151.9614"
"20240502","11","11320","223810.4404","9133.4832","5172.8149","6282.538","5163.9105","6243.3626","5481.9465","6769.9562","6782.18","7627.307","7262.2185","8205.988","7013.945","5668.6415","13149.873","8403.7917","4772.836","6487.1795","7780.1649","6316.4893","6212.3747","7693.8451","7756.2233","9074.576","9128.1191","10706.488","9570.8265","7772.8543","22176.5089"
"20240502","11","11350","428011.29","18194.2706","11937.8451","20722.7387","18666.1283","12042.2352","9117.7708","11260.8198","11067.3522","13264.327","12068.5709","12663.2366","10672.2254","8725.1425","19771.0081","17095.4485","10945.3264","19399.8637","20731.1278","11477.6709","10985.8718","13908.971","15320.7134","17927.2145","17791.0232","18205.0287","15777.0289","12843.4314","35428.8905"
"20240502","11","11380","343487.6569","14422.6391","8098.064","10650.1795","8403.877","9445.6282","9287.4702","11071.8779","10990.2944","12370.1275","11014.8634","10997.3755","9468.87","7171.7665","16470.8086","14731.2753","8087.1194","9081.2765","9743.3507","11410.7874","11364.2745","14056.2993","14209.9791","15622.3143","14287.8756","15437.552","13951.8949","10622.3996","31017.4139"
"20240502","11","11410","396571.5928","11572.4571","5907.8554","9370.3985","17299.8647","15882.8742","13263.9859","15828.2361","15149.122","16358.1634","13049.822","11365.388","8164.7428","5702.8148","12706.7059","9762.3087","5340.3271","15860.0498","35513.9335","21413.8231","16928.1467","18402.1394","15368.4418","16340.9013","14202.0597","13964.2342","10907.6484","8258.4171","22686.7331"
"20240502","11","11440","465881.1885","13751.8179","6953.5941","10601.3723","16443.5327","20627.9075","19626.2225","23445.6032","20693.8125","22127.3302","16449.7962","13583.7373","9661.7435","6624.9698","13165.352","12143.2169","5861.3693","11386.8516","27845.4985","29905.6148","25468.7841","25934.4205","20021.0218","19955.0127","16003.5075","14534.6989","11543.7478","8730.2525","22790.3945"
"20240502","11","11470","308580.2426","16274.2045","11220.7266","12107.6572","6379.2699","7850.7627","7612.9524","9523.0944","9810.6994","11522.5732","9675.4161","9896.6431","7720.3905","6071.1207","13518.394","14171.6009","9514.8681","12100.5435","7243.6138","8565.1947","8726.377","12290.4602","12454.5027","14650.412","12454.4389","13030.0898","11020.7747","9080.3135","24093.1449"
"20240502","11","11500","516009.8186","21045.9578","9611.8708","12270.4523","11185.3924","18993.7868","20859.5078","25308.7283","23473.9136","25211.3256","19481.3384","17511.8905","13523.8305","9843.5151","20600.078","20175.5297","8957.9575","10425.9838","14605.8796","22762.9862","22752.1693","25015.4916","21529.1893","21384.6115","17578.4223","18362.3649","15932.1016","13180.6451","34424.9012"
"20240502","11","11530","369413.7233","14109.894","6229.6346","8389.1053","8928.2201","13818.4608","13992.9449","17079.4258","16154.8962","17449.0827","14367.394","13378.8932","10518.8874","7677.21","15585.6139","13806.317","5973.4835","8152.2243","11297.5149","14573.6823","14742.5425","18019.717","14993.7012","16262.1768","13635.537","14513.1438","12359.1823","9457.9337","23946.9093"
"20240502","11","11545","247365.9155","5743.9574","2615.5078","2860.2533","5544.3304","12789.079","13221.2788","14962.2827","13867.2037","14272.6747","12162.3701","10612.6755","7941.9654","4839.3838","8083.4949","4750.3079","2339.9639","3288.3612","7162.8607","13204.486","12071.1609","12129.9317","9858.7091","9992.88","8851.4817","9499.4222","7427.821","5311.2956","11960.7738"
"20240502","11","11560","555845.5161","13381.4533","5966.125","7691.9079","10568.3437","23277.8223","28076.4163","34134.7843","30832.7935","32104.1806","26814.7094","21754.6605","14582.0044","10062.6553","18424.0029","12845.8232","5329.0833","6593.9116","16699.8549","29578.561","29244.9281","31989.9478","26066.6617","26117.4454","20484.6739","19598.9204","15511.5348","11240.7541","26871.5518"
"20240502","11","11590","336152.9301","12608.1923","5967.8917","10613.0666","18459.197","15776.6411","11155.0516","12016.0762","10555.7085","11852.5191","10283.9883","9763.3239","7697.5859","5957.3896","13567.0165","12770.5352","5970.3754","10118.2381","21586.3442","14462.4228","11166.902","13260.6075","11381.718","12845.7166","11097.598","11862.7434","10679.5698","8632.7779","24043.7356"
"20240502","11","11620","391238.3503","10925.885","5335.6674","10905.4904","19168.0579","24053.5041","18972.8861","17689.5816","14539.2524","15417.6753","13396.6182","12083.0756","9046.6919","6977.7962","15616.8982","10845.3622","5258.4787","10161.8891","20460.6117","21855.1941","16083.4045","15196.3103","12976.164","13837.8504","12047.2847","13023.5048","11086.1709","9218.3124","25058.7353"
"20240502","11","11650","695572.1688","21400.917","11264.3805","15210.2084","15064.7088","26943.176","30048.0263","39001.4701","36963.7311","39789.0376","30854.5422","25089.5786","16121.5092","11283.3347","21273.9834","20136.3314","10706.4076","14747.2967","22989.7786","36334.7464","34784.8665","37665.2516","32111.7703","32522.271","24348.7915","22698.4402","17923.9193","14210.1211","34083.5815"
"20240502","11","11680","1072920.0825","28131.5547","18807.0524","28904.941","21233.1505","45325.6902","52804.8503","64359.1645","59596.6479","59608.9863","43010.3614","33856.0462","21612.2955","15196.4038","28260.358","25081.668","16040.9451","24779.5023","38296.1798","69460.2112","64422.2633","62945.3145","51450.0325","48286.9839","33861.4789","29207.2759","24012.9994","19573.6801","44794.0403"
"20240502","11","11710","729345.0395","38095.561","19244.2342","17746.7139","14590.7852","23673.219","26266.9891","32533.1463","31607.3363","32987.7992","25476.0347","23055.1488","17642.245","13110.2027","25802.7701","32690.8185","17399.0426","17844.0703","19693.4653","28992.8787","29765.5336","36366.46","32185.4479","32535.999","26444.9474","27486.2787","23891.5348","18659.267","43557.1134"
"20240502","11","11740","447654.4229","22761.2989","13406.588","13510.4064","8902.8999","12160.727","12253.6929","16877.3016","17131.0507","17807.6763","14929.9128","15307.7071","12626.8397","9406.0027","21021.0826","20762.4224","11616.1034","10761.0921","10147.1106","13609.9476","13848.7612","19611.2453","19048.698","20298.7947","16687.0508","18146.1956","16559.0163","13573.0298","34881.7667"
"20240502","12","11110","420490.873","7199.1254","4073.8902","9667.009","13253.4385","15237.5545","15374.8741","19570.3719","19553.682","21209.4376","19116.2315","17112.6847","11886.8788","8790.497","18853.1777","6903.9951","4230.3343","11634.0668","22852.2184","20355.7271","18925.0924","20812.4516","17797.6148","18917.2011","16631.4083","15532.823","12813.1176","9189.6415","22996.3203"
"20240502","12","11140","460673.894","6043.352","1945.4381","5749.6044","10569.4577","16709.0574","20585.6046","28130.9285","26422.9805","27571.9756","22777.8423","18564.7495","12339.9016","8318.7521","15452.0451","5430.5386","2493.5777","7793.4238","18982.587","25356.1878","25581.8256","28602.5907","22711.6107","22396.3084","18316.4706","17311.7824","13463.1639","9698.0627","21354.0737"
"20240502","12","11170","303173.4158","7173.9709","3636.5229","5736.9343","8267.2629","11861.0364","13501.8802","17241.4806","15769.0847","16469.4281","12721.2599","10686.0768","7521.1214","5339.0661","10610.4385","6197.8113","3099.4414","6525.2959","14602.5931","15456.9477","15232.964","17333.1565","13491.0681","13065.2991","11038.7955","10136.9682","8455.053","6228.3562","15774.1018"
"20240502","12","11200","366656.4193","10461.3658","4379.372","7560.498","14537.7078","17583.3868","15354.8222","18143.0032","15530.2508","16098.6722","13438.263","12316.0721","9481.2079","6609.0011","11726.8306","9506.289","4187.017","11325.921","20339.2303","20135.6147","17294.3955","18432.4119","14696.9222","14614.6668","13231.2673","12748.631","10362.1385","7630.5712","18930.8916"
"20240502","12","11215","336725.185","12805.1716","6861.6662","10590.2474","17241.3309","14026.6534","11094.9795","12567.6679","11082.7237","12342.4244","10819.0451","11199.9902","8386.3348","5918.8606","11976.2648","12867.4954","7036.7634","12163.3601","20067.4468","14531.8477","12062.8163","13525.3885","12711.7112","13586.0889","11426.7838","12119.5232","10418.0557","7958.7396","19335.811"
"20240502","12","11230","348922.2417","10286.3933","5094.0369","9945.1498","18201.9723","13954.1225","9532.0436","12187.643","11772.8217","13326.554","11924.4637","12198.1877","9893.781","7529.0718","16369.4498","9924.7879","4855.561","11978.2898","27113.9502","14268.1727","10732.4296","12886.1299","11708.9931","12931.3859","12261.9492","12744.7146","11057.442","9029.2096","25213.538"
"20240502","12","11260","285634.9627","12885.464","6266.719","6877.3919","7360.9057","8614.5414","8072.2821","9937.3703","9458.8275","10392.3071","9668.1803","11238.6761","9171.2843","6885.5224","14444.5266","10814.5435","5321.2326","6849.9664","8008.0373","9225.5868","9309.766","11136.4077","10443.9864","11553.5313","11789.806","14374.8829","12311.3219","9082.2736","24139.6172"
"20240502","12","11290","388873.3924","14859.4306","8440.2851","16032.6479","21887.6746","14318.1289","9520.593","11593.8844","11056.7185","12424.7874","11594.5459","11488.0816","8964.8413","6727.4341","15176.7381","13769.3469","7579.7387","17159.3555","31553.7993","14377.5526","11216.523","13759.6037","12978.2599","14913.4265","14569.2016","13991.5098","12218.5714","9226.2103","27474.5047"
"20240502","12","11305","238629.4253","9786.6305","5373.9475","4756.1322","6166.3668","7266.7635","6264.4933","7320.2555","7357.8838","8557.0699","8134.0519","8893.6341","7004.1563","5583.1391","13001.2736","8450.7162","4676.4115","6769.302","9548.5377","7294.0787","6764.5733","8049.5971","8433.6091","10353.19","10564.1383","11438.7062","10116.9531","7746.783","22957.0285"
"20240502","12","11320","220996.4681","9095.1775","5150.2509","6110.0838","5110.1137","6163.5263","5421.4413","6750.079","6659.1853","7618.7763","7134.4605","8107.3856","6952.3722","5623.3374","13107.3022","8249.452","4685.033","6350.7358","7691.0684","6218.8955","5939.2371","7581.7558","7655.6478","8871.0785","9061.9441","10428.9616","9506.2811","7637.1618","22115.7149"
"20240502","12","11350","425048.4368","18171.342","11844.0076","20374.5322","18393.742","11986.6001","9074.9484","11101.6516","11079.1903","13103.0384","12148.2438","12415.7281","10643.8331","8714.4838","19479.3901","16973.5531","10845.451","19355.6518","20555.3474","11332.6608","10885.1792","13859.9197","15239.5192","17864.4925","17694.4368","18133.7738","15550.6354","12820.7137","35406.3756"
"20240502","12","11380","339419.9126","14668.8961","8184.8173","10492.3189","8056.5724","9218.4951","9068.201","10910.1552","10748.6622","12430.2022","10998.9704","10825.94","9443.2731","6955.6889","16189.1371","14735.5949","8078.0341","8927.096","9124.6528","11048.3969","11104.9806","13719.2202","14062.4628","15410.0386","14306.4088","15259.8284","13794.5245","10600.5045","31056.8374"
"20240502","12","11410","402356.381","11670.609","5908.8116","9627.4093","17801.3065","16157.2012","13271.7521","16549.4947","15626.8715","16897.0459","13488.9569","11492.1918","8105.4987","5724.0706","12429.8647","9964.6705","5424.3934","16035.7672","36713.513","21704.247","16886.347","18848.2382","15513.5589","16573.2095","14201.9532","13776.8982","10833.8468","8314.8115","22813.845"
"20240502","12","11440","472068.843","13529.5596","6803.4526","10601.0194","16769.3996","21042.1686","20120.7328","23871.0107","20898.258","22304.46","16692.8081","13545.5888","9672.7841","6664.8419","13291.7597","12005.3522","5887.8118","12288.7957","28939.4311","30758.2757","26177.3906","26198.3396","20315.1378","20214.9555","15953.3721","14527.365","11553.0896","8656.4645","22785.2104"
"20240502","12","11470","305910.5973","16357.9752","11309.3568","11883.2369","6109.2322","7769.523","7571.6084","9167.2428","9580.342","11412.9624","9612.7753","9826.2308","7593.8678","5935.8063","13333.3753","14531.5683","9782.4246","12134.5139","6960.6108","8434.1969","8663.9937","12237.0213","12448.3158","14500.4183","12308.6721","12856.8089","10841.228","8974.8747","23772.4229"
"20240502","12","11500","513822.3863","21780.5847","9874.1923","12257.3689","11124.7772","18770.49","20790.8749","25386.7866","23345.684","25079.1949","19488.68","17347.9425","13522.7057","9745.0349","20346.5202","19638.5047","8758.0585","10454.5532","14344.3137","22447.5275","22490.4516","24873.895","21468.2589","21112.3119","17721.0055","18333.9254","15856.127","13051.1558","34411.4558"
"20240502","12","11530","369422.6473","14044.0805","6186.5856","8314.4918","9025.078","13637.4094","14028.0094","16882.4312","16273.8124","17545.9694","14479.7114","13315.2652","10558.2503","7814.6889","15415.6073","13930.0893","6026.8095","8277.1228","11446.7262","14753.6426","14758.3684","18013.9952","14844.4617","16112.0137","13490.6067","14540.6497","12466.7671","9426.5011","23813.5041"
"20240502","12","11545","248763.1023","5943.2505","2687.818","2831.1794","5658.399","12756.1918","13334.4021","15031.8775","13896.0241","14408.5927","12288.9933","10659.3203","7975.0565","4773.5411","8053.3224","4985.8783","2423.483","3252.087","7137.8318","13254.121","12080.5145","12269.3802","9822.3961","10094.8255","8972.9749","9524.9567","7398.5072","5274.821","11973.3542"
"20240502","12","11560","560629.4814","13083.0125","5842.5238","7894.3891","10746.0581","23606.3851","28110.3579","34398.5027","31261.2066","32143.6984","26786.1552","22168.3113","14678.1523","10088.5942","18585.3271","12809.3813","5303.932","6910.7412","16844.0277","29787.8719","29362.3658","32252.5316","26406.6785","26363.8369","20840.306","19829.9151","15673.5041","11335.3199","27516.397"
"20240502","12","11590","333071.6941","12190.4853","5803.1749","10801.749","18895.6733","15642.0996","10839.2109","11903.4189","10347.3662","11660.2441","10313.0347","9622.3109","7600.488","5780.2395","13452.1797","12271.3753","5788.5184","10488.4036","21432.2878","14241.4182","10992.6698","12977.5779","11369.543","12713.3885","10929.8806","11884.8804","10467.4674","8577.5879","24085.0255"
"20240502","12","11620","386593.3833","11004.5465","5374.6006","10927.8231","18717.0559","23663.1598","18520.0908","17452.8005","14408.9756","15149.9867","13269.9209","11938.0756","9049.9476","6887.3349","15676.0195","10871.8293","5265.3088","10095.5553","19915.545","21060.5248","15676.7154","15086.6418","12866.9777","13712.3691","11857.1222","12855.6615","11023.0009","9217.0661","25048.7269"
"20240502","12","11650","701772.1517","21403.5295","11317.9116","15355.9497","15252.438","26984.3039","30395.2525","39124.5164","37423.6149","40052.7135","31094.2304","25438.5441","16221.4064","11384.9898","21763.6459","20178.2396","10752.8408","14792.6473","23547.0986","36695.9662","34976.6874","38088.4487","32520.0992","32991.1624","24617.3589","22835.2485","18206.9671","14338.7505","34017.5959"
"20240502","12","11680","1087252.098","28646.0376","19042.152","29244.0966","21463.5595","46475.2553","53881.7371","65532.0695","60434.9545","60215.9023","43333.5195","34047.6061","21567.394","15238.5125","28207.371","25310.6329","16161.0396","25455.2151","38842.8532","71224.7004","65738.8882","63807.1419","52028.9864","48867.179","34208.6033","29603.7102","24273.6623","19691.6637","44707.656"
"20240502","12","11710","730434.0671","38326.4064","19348.4103","17780.6001","14749.9419","23866.9787","26521.3248","32577.7142","31541.7482","32848.2139","25482.7228","22902.2592","17581.8159","13016.3404","25629.9809","33296.4755","17720.3931","17984.0822","19758.4779","29083.8535","29713.7823","36360.3889","32280.3179","32215.0578","26408.3634","27510.7623","23672.4145","18551.23","43704.006"
"20240502","12","11740","442871.0957","22891.0263","13462.8836","13390.5782","8717.5902","11957.1188","12062.5668","16740.724","16671.7392","17549.5142","14592.8013","14964.7167","12428.5324","9177.2148","20652.9254","20794.8255","11622.411","10558.4393","9782.6181","13560.9883","13674.6628","19350.5547","18866.5969","19947.1416","16552.5038","17993.1157","16444.2294","13602.0713","34861.0052"
"20240502","13","11110","419518.3149","7692.0072","4313.1403","9741.8507","13697.709","15400.0584","15168.4046","19571.0805","19106.4104","21017.902","18845.308","16836.171","11953.7199","8993.4386","18965.7317","6438.8731","3910.7963","11719.902","23304.144","20518.03","18548.6104","20588.2953","17380.3112","18844.4581","16623.486","15536.5607","12844.7987","9382.5192","22574.5983"
"20240502","13","11140","464535.7784","5621.6932","1908.7836","5905.9139","10964.8609","17011.2007","20903.1835","27865.6263","26576.6031","27643.3487","22901.1359","18570.0448","12373.4041","8298.3154","15737.9941","5468.8143","2522.0038","8124.1388","19590.4772","25926.7987","25922.764","28041.9099","22727.7476","22622.8602","18432.7954","17575.2336","13637.806","9692.3791","21967.9414"
"20240502","13","11170","304392.4137","6994.1566","3554.741","5701.7106","8399.1677","12049.96","13556.9146","17438.5979","15734.4745","16493.8942","12725.6809","10809.2546","7615.2991","5285.8339","10419.3734","6205.6049","3083.91","6695.3087","14916.9496","15607.0452","15235.7037","17423.9582","13651.2217","13075.4991","11165.2329","10194.6166","8407.0146","6176.3458","15774.9443"
"20240502","13","11200","368005.2303","10327.4676","4305.8044","7674.9689","14826.4424","17764.5102","15613.2121","18032.4363","15899.8262","15835.8935","13345.9432","12217.8643","9525.5446","6584.7927","11747.1506","9418.9879","4114.1719","11423.6974","21081.2114","20483.8663","17461.9954","18623.9521","14726.0671","14441.2828","13155.4607","12785.4828","10278.1118","7548.855","18760.2323"
"20240502","13","11215","337235.4038","12846.9406","6925.9635","10800.4378","17407.5065","13985.9048","10936.2201","12477.7001","11107.7123","12300.323","10739.7694","11416.7726","8263.9486","5857.869","11980.4643","12952.994","7081.6934","12313.9848","20011.1644","14498.1928","11942.7372","13529.8099","12513.9371","13658.7813","11458.9557","12174.5772","10481.2086","8077.3442","19492.4915"
"20240502","13","11230","348537.4789","10440.7334","5172.0537","9696.0431","17920.011","13823.5305","9494.5294","12258.2705","11527.1833","13104.771","11993.255","12305.084","10150.3393","7632.5416","16861.433","9990.4156","4885.0198","11885.2448","26791.2811","14196.0057","10602.9492","12559.9478","11590.2726","12869.5436","12351.285","12808.319","11153.5484","9034.2192","25439.6492"
"20240502","13","11260","283235.8231","12794.9742","6234.7496","6822.4679","7169.0415","8472.7377","7907.2917","9819.2958","9450.2797","10237.3989","9659.8494","11142.2211","9174.2888","6784.8237","14345.7807","10949.084","5382.9968","6660.806","7731.9101","8959.5441","9076.5786","10974.6635","10462.961","11489.1275","11762.3181","14309.9992","12379.419","9075.5996","24005.6185"
"20240502","13","11290","388502.0857","14429.0623","8176.2361","16137.7483","22253.8807","14380.4165","9557.0616","11609.0531","11152.2344","12483.2916","11496.6136","11622.0257","8950.2133","6695.32","14798.6569","13493.6446","7438.1432","17270.5723","31862.5455","14221.2616","11140.0514","13967.086","13187.9445","14929.2158","14626.716","13893.961","12246.1372","9267.199","27215.7852"
"20240502","13","11305","236439.0075","9791.9434","5369.7621","4751.2149","6086.1063","7103.3934","6260.8489","7228.2288","7219.8218","8449.3769","8070.8747","8809.5944","7015.3347","5573.4858","12912.5797","8428.018","4654.1805","6702.0225","9532.8048","7158.5103","6698.7619","7972.4878","8398.5401","10270.3436","10402.52","11163.8281","9973.2583","7733.9058","22707.2575"
"20240502","13","11320","220098.8902","9035.2451","5105.6524","6013.2184","4851.7893","5966.3365","5383.8924","6792.3963","6740.2963","7693.7825","7201.9793","8139.7396","6958.5203","5703.7735","13235.2838","8239.0524","4674.9024","5983.3261","7294.3079","6026.365","6064.5591","7604.0378","7622.6467","9027.2463","9076.1212","10515.6245","9494.6344","7730.0017","21924.1548"
"20240502","13","11350","424765.0453","18244.07","11873.482","20379.3456","18693.0026","11875.7277","8986.0634","11040.9989","10976.9081","13404.7578","12122.2472","12332.6444","10826.17","8810.4416","19513.5341","16939.1366","10775.1962","19525.2225","20338.9468","11208.9389","10739.1818","14024.5288","15316.8733","17657.9304","17551.2385","18118.5084","15444.6334","12628.1355","35417.1794"
"20240502","13","11380","336051.7574","14519.9607","8128.6309","10537.0184","7796.2566","9142.1458","8874.7525","10670.284","10530.8469","12269.9937","10898.7465","10735.5902","9237.2114","6925.7611","16160.8369","14782.7652","8115.5426","8917.4024","8989.9422","10583.2011","10972.6564","13542.1935","13763.6722","15172.0822","14136.1964","15049.8316","13874.9819","10674.6652","31048.59"
"20240502","13","11410","411236.9603","11415.4918","5844.9172","9673.5931","17834.2252","16559.9939","13736.4994","16933.1386","16304.0642","17485.403","14193.6875","11934.3012","8179.1467","5832.7762","12710.2907","10059.0231","5438.6085","16247.3152","37070.2415","22399.6491","17557.1366","19934.9017","16299.3811","17090.5961","14591.5562","13591.6424","10972.9017","8404.2213","22942.2619"
"20240502","13","11440","476181.8246","13308.8109","6736.791","11070.7283","17425.9442","21267.4601","20284.4448","24124.3332","20996.0413","22413.7658","16694.6353","13618.9726","9580.7781","6601.4517","13025.6778","11976.5007","5875.0091","13271.8438","29892.4095","31556.5814","26444.8368","26215.9003","20385.7039","20398.5914","15913.9204","14568.8157","11425.8669","8585.1101","22520.8971"
"20240502","13","11470","306861.0675","16655.2034","11660.0306","12116.4541","5811.705","7724.9252","7610.5818","9116.0792","9500.1804","11527.209","9636.5743","9684.3911","7662.1061","6023.9408","13297.5737","14556.9576","9938.06","12215.1242","6814.0372","8349.7158","8619.2222","12175.0516","12660.9141","14542.8692","12233.5883","12883.1659","10909.6277","9015.6399","23920.1357"
"20240502","13","11500","511619.7577","21943.4993","9885.1039","11746.1622","10977.2872","18657.9996","20758.0699","25292.2195","23504.9978","24948.2008","19454.5256","17407.9519","13537.9797","9713.7797","20227.9447","19549.9443","8785.4274","9774.8782","14151.5795","22208.3559","22428.5994","24752.2319","21429.295","21193.151","17676.6495","18298.6529","15763.1038","13032.698","34519.4688"
"20240502","13","11530","369862.8036","14159.7843","6222.5258","8121.0688","9030.5601","13475.491","13756.6473","16950.5458","16341.5499","17429.4905","14328.8467","13376.7554","10738.0417","7756.4637","15238.0307","14221.4718","6167.2072","8380.8187","11951.2304","14748.4325","14849.6405","18000.6982","14770.8966","16122.2064","13602.9509","14520.6231","12387.1059","9484.1999","23729.5297"
"20240502","13","11545","249225.0054","5936.2959","2677.4284","2928.713","5579.5552","12770.631","13222.4032","14999.0572","13967.7794","14502.4203","12457.4238","10696.5845","8019.4955","4852.7193","8027.9238","4836.3534","2366.9729","3251.5313","7008.7889","13082.6809","12100.6588","12290.5105","10035.5177","10126.0872","9045.8461","9666.0419","7462.4522","5234.625","12078.506"
"20240502","13","11560","564344.7482","13238.693","5921.1114","8030.7618","10790.8601","23902.1545","28097.5185","34497.5664","31163.9916","32588.6653","26923.0487","22207.0947","14815.0752","10239.1108","19011.0323","12828.3674","5323.8622","7127.7279","17265.6818","30022.8309","29582.55","32196.7793","26295.373","26496.3205","20934.0765","19972.5589","15804.4736","11573.1604","27494.2926"
"20240502","13","11590","334298.1848","12219.0125","5807.3629","10975.1085","19100.9737","15715.3029","10605.3178","12067.0772","10582.0311","11681.7164","10314.824","9891.4947","7641.9959","5767.8366","13712.3629","12247.8631","5775.8218","10349.2822","21422.3917","14257.9189","11038.8668","12915.1468","11341.1785","12898.7045","10944.1781","11761.6359","10497.3921","8444.5387","24320.8429"
"20240502","13","11620","382822.0727","10918.0333","5325.0408","10908.4178","18556.3304","23357.2763","18297.3038","17125.671","14327.2252","15085.1676","13250.1128","11923.2435","9076.3156","6865.0327","15588.7825","10869.5634","5270.4255","10041.2962","19582.3167","20343.2259","15343.8941","14796.1266","12726.0761","13721.5316","11682.7924","12846.4532","10992.1284","9166.0529","24836.2411"
"20240502","13","11650","706937.6658","21292.0001","11218.695","15273.3669","15597.5187","27285.2499","30545.3893","39781.7063","37569.4405","40175.1741","31245.5725","25565.113","16387.1235","11437.7646","22413.9688","20339.8863","10815.0861","14971.8623","23558.9648","37316.0645","35039.8954","38405.817","32865.9095","32788.2525","24804.9621","23235.6151","18359.8282","14510.4858","34136.9488"
"20240502","13","11680","1097472.7403","29125.4742","19346.0577","29282.1707","21796.546","47046.7936","54492.1404","66195.9437","61265.5424","60780.9554","43434.1651","34064.6511","21761.108","15628.1463","28312.335","25120.7434","16099.1523","25661.0318","39733.1969","72159.9895","66793.5467","64450.7461","52262.6321","49414.3908","34521.1877","29825.0198","24639.0246","19714.5295","44545.5179"
"20240502","13","11710","732720.9231","38723.6828","19545.1127","18036.193","14727.3823","23732.6891","26595.2351","32491.3534","31310.2308","32631.322","25489.9606","23039.349","17539.3208","12961.2291","25556.6601","33805.0182","17952.1019","18453.1995","20085.2757","29287.1899","29706.9885","36274.2631","32319.8273","32614.5004","26406.8186","27443.8586","23674.5355","18485.4863","43832.1329"
"20240502","13","11740","441743.1077","22961.7455","13475.5599","13239.0009","8590.436","11724.2087","11904.1301","16493.787","16496.5633","17580.0934","14621.2923","14907.1548","12337.4433","9279.7632","20722.5611","21054.3524","11762.8835","10390.1867","9381.6428","13283.7069","13616.6592","19588.4655","18823.04","19996.3695","16625.6993","18065.0578","16343.3805","13669.7294","34808.1992"
"20240502","14","11110","416138.3938","7216.9878","4094.0578","9598.1886","13997.5662","15631.7002","15167.5773","19481.4493","18765.6558","20795.4574","18751.3708","16772.421","11971.254","8919.3924","18528.967","5582.2221","3463.8996","11891.5158","24165.181","20702.3954","18838.8564","20390.5359","16995.8444","18328.0457","16446.6476","15525.5815","12685.3194","9146.9378","22283.364"
"20240502","14","11140","460102.7493","5511.0233","1890.3889","5948.2917","10962.6746","17001.6962","20844.7618","27888.0384","26526.6177","27408.2759","22738.8764","18562.3277","12339.334","8113.1837","15412.8537","5488.0345","2512.5554","7849.9594","19673.7821","25973.8163","25570.7379","27974.1035","22429.2564","22416.7901","18323.2535","17142.1265","13469.1578","9250.8847","20879.9415"
"20240502","14","11170","304813.5734","7268.2885","3651.1355","5617.7201","8510.0712","12179.7937","13570.973","17301.1709","15726.1528","16366.1855","12645.3131","10898.7491","7622.6178","5251.3511","10441.0575","6470.6161","3190.4565","6918.4867","15102.4487","15665.5363","15233.2936","17337.7578","13452.7061","12910.8225","11079.8094","9999.6629","8429.3578","6189.6288","15782.419"
"20240502","14","11200","369444.5198","10381.6846","4351.6648","7900.4822","14826.9097","17773.1462","15521.7528","18200.2953","15961.9313","15907.4418","13445.6439","12083.745","9661.3489","6720.099","11882.2081","9646.7562","4226.4066","11593.6108","21271.8455","20663.9975","17639.6291","18520.9063","14685.0553","14535.7151","13032.9153","12633.9907","10315.4156","7463.7931","18596.1266"
"20240502","14","11215","338449.8937","12644.3706","6897.0642","10965.407","17439.0505","14141.8905","10895.2535","12617.1079","11220.8858","12373.2521","10899.2243","11308.4009","8315.9183","5966.4029","12089.6596","13009.0551","7089.2726","12366.876","20013.0259","14565.4133","11751.4747","13434.3888","12424.902","13671.5101","11615.0325","12114.1958","10584.4251","8245.5608","19790.867"
